CrimeID,CrimeCategory,CrimeType,Latitude,Longitude,CrimeDate,CrimeTime,Severity
CAR-210417-626,Assault,Carjacking,28.510962434432876,77.02046758934394,2021-04-17,03:20:40,5
STE-210507-781,Theft,Stealing from Vehicle,28.503418780705346,77.0378964728602,2021-05-07,18:02:59,3
INJ-211018-536,Hit-and-Run,Injury Escape,28.541244477571222,77.05200298939182,2021-10-18,22:32:01,5
ARM-210215-815,Robbery,Armed Robbery,28.587711829359815,77.0821845672079,2021-02-15,12:09:02,5
PUB-210127-078,Drug Trafficking,Public Intoxication,28.589440605321354,77.02815809125661,2021-01-27,04:16:38,1
MUG-210201-382,Robbery,Mugging,28.559316002048348,77.04560257312464,2021-02-01,19:19:17,4
BIK-210607-465,Theft,Bike Theft,28.569595129066364,77.01696302730798,2021-06-07,00:57:47,2
BIK-210317-292,Theft,Bike Theft,28.586821436421815,77.09016368362524,2021-03-17,17:41:13,2
ROA-211017-924,Assault,Road Rage Incident,28.506097088149573,77.03255664398796,2021-10-17,08:27:27,4
VEH-210618-304,Kidnapping,Vehicle Abduction,28.515163403297148,77.05032824979253,2021-06-18,08:20:00,5
PED-211017-902,Assault,Pedestrian Attack,28.503516885119648,77.0634355723318,2021-10-17,00:54:02,5
ILL-210909-029,Obstruction,Illegal Vending,28.509131913448464,77.02122542196157,2021-09-09,16:17:01,1
INS-210717-708,Fraud,Insurance Scam,28.58609684778792,77.09071642538309,2021-07-17,04:18:15,3
SPE-210215-426,Traffic Violation,Speeding,28.582350228357623,77.01481759915363,2021-02-15,16:02:28,2
BIK-210725-504,Theft,Bike Theft,28.507720069299797,77.04332893136264,2021-07-25,21:49:12,2
TAR-211125-625,Hate Crimes,Targeted Assault,28.50766674657681,77.03743721870734,2021-11-25,18:57:22,5
VER-210828-348,Hate Crimes,Verbal Abuse,28.588047558788105,77.0549725171499,2021-08-28,03:10:35,3
AGG-210919-306,Loitering and Harassment,Aggressive Panhandling,28.578972239489676,77.07619853040525,2021-09-19,16:59:24,2
VEH-210207-808,Vandalism,Vehicle Damage,28.57528298078034,77.01970441777036,2021-02-07,14:21:13,2
DRA-210905-212,Illegal Street Racing,Drag Racing,28.519281553727346,77.03573531816394,2021-09-05,03:18:50,3
SPE-210713-237,Traffic Violation,Speeding,28.516641263275368,77.03840884884148,2021-07-13,03:03:57,2
SEX-211107-591,Sexual Crime,Sexual Assault,28.57737711779342,77.05103667266087,2021-11-07,04:30:44,5
VEH-211014-054,Vandalism,Vehicle Damage,28.582442432738144,77.01691948406503,2021-10-14,18:12:50,2
