CrimeID,CrimeCategory,CrimeType,Latitude,Longitude,CrimeDate,CrimeTime,Severity
STR-211105-364,Loitering and Harassment,Street Harassment,28.578641584260854,77.02345959934976,2021-11-05,05:21:25,3
VEH-210721-409,Theft,Vehicle Theft,28.601983076287212,77.06192056991613,2021-07-21,08:36:25,4
PIC-210423-404,Theft,Pickpocketing,28.576319142105444,77.02280198291412,2021-04-23,05:05:39,2
INS-210814-412,Fraud,Insurance Scam,28.597428548946347,76.97790619244385,2021-08-14,09:33:20,3
ACC-210416-938,Hit-and-Run,Accident Fleeing,28.55471905939134,77.03131122476951,2021-04-16,15:17:23,4
ROA-210518-708,Vandalism,Road Sign Graffiti,28.58472703059405,77.07069929384504,2021-05-18,06:09:53,1
DRU-210502-180,Traffic Violation,Drunk Driving,28.53619664631456,77.0238565538402,2021-05-02,02:10:33,4
BLO-211228-112,Obstruction,Blocking Pedestrian Path,28.583717963951884,77.0708786691069,2021-12-28,17:06:46,1
DAN-210304-186,Illegal Street Racing,Dangerous Driving,28.55418869382453,77.03199071831817,2021-03-04,20:09:00,4
AGG-211204-027,Loitering and Harassment,Aggressive Panhandling,28.59473146161814,77.03661877908209,2021-12-04,20:13:56,2
VEH-210202-678,Theft,Vehicle Theft,28.518061172433615,77.03384603923635,2021-02-02,07:26:11,4
ARM-210518-820,Robbery,Armed Robbery,28.590842638520584,76.97808514640423,2021-05-18,11:01:47,5
SPE-210724-474,Traffic Violation,Speeding,28.513962475977213,77.02630696442162,2021-07-24,09:44:40,2
VER-210608-279,Assault,Verbal Altercation,28.516635108154723,77.0298612373326,2021-06-08,17:46:47,2
BLO-210408-231,Obstruction,Blocking Pedestrian Path,28.564245532859616,77.00440024699323,2021-04-08,07:37:32,1
ILL-210710-371,Obstruction,Illegal Vending,28.521884871952285,77.0714837105532,2021-07-10,07:25:21,1
ILL-210409-551,Obstruction,Illegal Vending,28.543611620747402,77.04817479991605,2021-04-09,21:11:11,1
ILL-210908-776,Obstruction,Illegal Vending,28.582827190289308,77.04372803413985,2021-09-08,11:17:20,1
INS-210205-124,Fraud,Insurance Scam,28.58632481389463,77.0119654819229,2021-02-05,21:57:10,3
SEX-210513-007,Sexual Crime,Sexual Assault,28.56852516016893,77.01568658027568,2021-05-13,08:57:47,5
TAR-210405-506,Hate Crimes,Targeted Assault,28.552978455718996,77.02623476807783,2021-04-05,03:23:43,5
DAN-211017-697,Illegal Street Racing,Dangerous Driving,28.576487649910973,77.02645811326344,2021-10-17,17:09:44,4
INJ-210512-056,Hit-and-Run,Injury Escape,28.534877078069453,77.04630837877889,2021-05-12,15:24:16,5
HUM-210721-429,Drug Trafficking,Human Trafficking,28.578784958605766,77.04770266677079,2021-07-21,12:55:32,5
VER-211014-839,Hate Crimes,Verbal Abuse,28.572733217904027,77.02846009033583,2021-10-14,03:45:26,3
SEX-210412-044,Sexual Crime,Sexual Harassment,28.575697430508704,77.05033310786456,2021-04-12,04:56:51,3
SEX-210821-198,Sexual Crime,Sexual Assault,28.565773702232036,77.00210364146423,2021-08-21,05:30:10,5
ARM-211118-682,Robbery,Armed Robbery,28.59596037357412,76.99446590007344,2021-11-18,12:33:36,5
BLO-211213-567,Obstruction,Blocking Pedestrian Path,28.560331725591993,77.04610025726944,2021-12-13,19:12:18,1
DRA-210505-455,Illegal Street Racing,Drag Racing,28.55865067359156,77.001179549284,2021-05-05,21:38:16,3
PED-210102-030,Assault,Pedestrian Attack,28.559960437519706,77.00074590122078,2021-01-02,19:57:20,5
SEX-211111-430,Sexual Crime,Sexual Assault,28.559532906920136,77.00181947351429,2021-11-11,02:42:46,5
TAR-210316-238,Hate Crimes,Targeted Assault,28.581492802198042,77.01125174408139,2021-03-16,04:53:36,5
ACC-211226-514,Hit-and-Run,Accident Fleeing,28.57192342953274,76.98033776635067,2021-12-26,10:46:33,4
BLO-211022-344,Obstruction,Blocking Pedestrian Path,28.561721378909727,77.04211333450847,2021-10-22,23:45:06,1
VEH-210820-716,Kidnapping,Vehicle Abduction,28.558090126562888,77.06109914102785,2021-08-20,02:07:01,5
PED-211118-072,Assault,Pedestrian Attack,28.57811354565051,77.07067258613628,2021-11-18,17:48:26,5
HIG-210322-285,Kidnapping,Highway Kidnapping,28.601651631374295,77.04223648884478,2021-03-22,16:52:53,5
ILL-210612-654,Obstruction,Illegal Vending,28.54876375977409,76.98621943469257,2021-06-12,10:53:22,1
AGG-211020-022,Loitering and Harassment,Aggressive Panhandling,28.55706775105062,77.06630000252503,2021-10-20,23:30:17,2
STA-210327-404,Loitering and Harassment,Stalking,28.60223944755126,76.98531477478755,2021-03-27,01:04:16,4
HIG-211010-726,Kidnapping,Highway Kidnapping,28.547149971302467,76.99173365653343,2021-10-10,12:26:00,5
REC-210505-321,Traffic Violation,Reckless Driving,28.57896066285272,77.03381924849808,2021-05-05,13:24:55,3
TOL-210605-242,Fraud,Toll Booth Fraud,28.520721247033684,77.03733518430684,2021-06-05,11:12:10,2
TAR-210912-936,Hate Crimes,Targeted Assault,28.59298173892736,76.98754006993477,2021-09-12,21:54:15,5
DRA-210406-926,Illegal Street Racing,Drag Racing,28.592600201627853,77.03446589753878,2021-04-06,07:11:12,3
VEH-211123-055,Theft,Vehicle Theft,28.556738171578807,77.0017103162667,2021-11-23,14:20:30,4
HUM-210907-463,Drug Trafficking,Human Trafficking,28.528850731420654,76.98428556911877,2021-09-07,11:21:28,5
VEH-210620-717,Kidnapping,Vehicle Abduction,28.591258140370293,76.986829297888,2021-06-20,09:31:39,5
ILL-210305-582,Obstruction,Illegal Vending,28.58730298697798,76.97806008559623,2021-03-05,13:11:56,1
STA-210813-634,Loitering and Harassment,Stalking,28.573952629897846,77.01616696329121,2021-08-13,00:42:30,4
VEH-210305-273,Theft,Vehicle Theft,28.589881004929133,76.99863593367913,2021-03-05,23:07:31,4
SEX-210521-010,Sexual Crime,Sexual Assault,28.515090351641362,77.03461220478565,2021-05-21,02:48:21,5
INJ-210204-182,Hit-and-Run,Injury Escape,28.513264510402934,77.03729390314697,2021-02-04,00:49:48,5
CAR-210904-321,Assault,Carjacking,28.538100307481546,77.05442709588479,2021-09-04,04:48:22,5
SEX-211215-766,Sexual Crime,Sexual Assault,28.594680814638266,76.9796579775297,2021-12-15,09:18:06,5
DRA-210616-211,Illegal Street Racing,Drag Racing,28.562463792449737,77.02399690850866,2021-06-16,14:13:52,3
TOL-211021-893,Fraud,Toll Booth Fraud,28.591213070656647,76.99668305161154,2021-10-21,03:40:23,2
HUM-210413-432,Drug Trafficking,Human Trafficking,28.578922322880988,77.00977713541984,2021-04-13,19:44:51,5
ROA-210412-912,Assault,Road Rage Incident,28.587211934204422,77.0682813971325,2021-04-12,07:42:59,4
VER-210114-623,Hate Crimes,Verbal Abuse,28.59903898573582,76.99827318449114,2021-01-14,05:01:02,3
VER-210325-306,Hate Crimes,Verbal Abuse,28.57057040139747,77.02738304524905,2021-03-25,20:02:28,3
AGG-210213-989,Loitering and Harassment,Aggressive Panhandling,28.57213116050327,77.02081767158347,2021-02-13,10:27:48,2
TOL-210223-420,Fraud,Toll Booth Fraud,28.59211965360933,77.03010282402691,2021-02-23,01:03:10,2
STA-211105-106,Loitering and Harassment,Stalking,28.582213376628335,77.0125057915276,2021-11-05,09:53:07,4
REC-210823-421,Traffic Violation,Reckless Driving,28.56977490175377,76.97750158524117,2021-08-23,21:21:20,3
VEH-210417-141,Kidnapping,Vehicle Abduction,28.548573484890625,77.04000667800346,2021-04-17,20:17:05,5
HUM-211001-326,Drug Trafficking,Human Trafficking,28.58804025875519,76.99762224442428,2021-10-01,00:15:18,5
PUB-210905-392,Vandalism,Public Property Destruction,28.534541452332185,76.98155618393996,2021-09-05,03:14:58,3
VEH-210102-178,Vandalism,Vehicle Damage,28.51632121407328,77.02965815220374,2021-01-02,00:58:04,2
INJ-210220-781,Hit-and-Run,Injury Escape,28.590972891292864,76.99551733398313,2021-02-20,10:02:53,5
MUG-210409-824,Robbery,Mugging,28.56333839292867,77.00049058351088,2021-04-09,20:48:26,4
VER-210318-532,Assault,Verbal Altercation,28.544208337067257,76.98930528139974,2021-03-18,09:37:15,2
ARM-210527-506,Robbery,Armed Robbery,28.5861379249934,77.05467195421674,2021-05-27,20:05:28,5
PUB-210411-894,Vandalism,Public Property Destruction,28.5613675936832,76.99754087754668,2021-04-11,06:51:11,3
STE-210707-790,Theft,Stealing from Vehicle,28.59615799789483,77.0345178992387,2021-07-07,21:06:49,3
VEH-211208-585,Vandalism,Vehicle Damage,28.577047603906752,77.05774997162989,2021-12-08,19:07:53,2
BIK-210912-703,Theft,Bike Theft,28.518325104074094,77.02058099420965,2021-09-12,13:00:34,2
STA-210816-305,Loitering and Harassment,Stalking,28.575404949722444,77.0314632717286,2021-08-16,21:47:54,4
ACC-210408-443,Hit-and-Run,Accident Fleeing,28.5940876836265,76.99737040207697,2021-04-08,17:04:36,4
ROA-211111-847,Assault,Road Rage Incident,28.581230015519644,77.02425761302295,2021-11-11,16:22:35,4
INS-210127-120,Fraud,Insurance Scam,28.59000772041836,76.99572435499873,2021-01-27,02:32:07,3
VEH-210609-023,Theft,Vehicle Theft,28.59097983208497,76.99237473729714,2021-06-09,12:58:54,4
STA-211019-245,Loitering and Harassment,Stalking,28.51430928292904,77.0452924823768,2021-10-19,07:07:31,4
INS-210719-864,Fraud,Insurance Scam,28.51547037959483,77.02963936678705,2021-07-19,14:54:12,3
PUB-210715-321,Drug Trafficking,Public Intoxication,28.513953716199904,77.02293956249575,2021-07-15,23:54:13,1
ARM-210902-104,Robbery,Armed Robbery,28.514460561371838,77.02236268916995,2021-09-02,14:32:18,5
INJ-211111-286,Hit-and-Run,Injury Escape,28.514215720397743,77.04868130708181,2021-11-11,03:36:03,5
ACC-210125-464,Hit-and-Run,Accident Fleeing,28.55337368250319,77.02984752304117,2021-01-25,07:27:15,4
INJ-210518-579,Hit-and-Run,Injury Escape,28.529870912001872,76.98560036818091,2021-05-18,02:06:37,5
HIG-210108-103,Kidnapping,Highway Kidnapping,28.57656783240102,77.03580237072549,2021-01-08,03:44:07,5
PIC-210306-038,Theft,Pickpocketing,28.589700006835276,76.99444580360756,2021-03-06,09:02:26,2
ROA-210205-063,Vandalism,Road Sign Graffiti,28.536098961903324,77.05203919505074,2021-02-05,17:46:22,1
HIG-210801-741,Kidnapping,Highway Kidnapping,28.576831928489465,77.0309865995113,2021-08-01,01:31:50,5
RAP-211027-142,Sexual Crime,Rape,28.580882779200632,77.00482319318529,2021-10-27,01:41:54,5
VEH-210118-367,Kidnapping,Vehicle Abduction,28.594505612665234,76.99816129199158,2021-01-18,19:08:10,5
PAR-210114-926,Robbery,Parking Lot Robbery,28.52111451659166,77.03766986846622,2021-01-14,08:11:19,4
TAR-210720-506,Hate Crimes,Targeted Assault,28.576710626900322,77.01114662551502,2021-07-20,22:02:21,5
DRU-211015-214,Traffic Violation,Drunk Driving,28.590538386329758,77.04857459885464,2021-10-15,03:35:12,4
SEX-210124-774,Sexual Crime,Sexual Assault,28.515332891333326,77.02997046155886,2021-01-24,19:10:25,5
BLO-210105-780,Obstruction,Blocking Pedestrian Path,28.513686972160492,77.0482744844454,2021-01-05,05:05:18,1
PED-210501-310,Assault,Pedestrian Attack,28.596252484307254,77.0076935216229,2021-05-01,06:19:43,5
VEH-210911-716,Theft,Vehicle Theft,28.576584386208435,77.02922460166307,2021-09-11,23:36:32,4
TOL-210714-145,Fraud,Toll Booth Fraud,28.516328153960018,77.04105447228207,2021-07-14,21:59:03,2
ILL-210524-781,Obstruction,Illegal Vending,28.57063648275809,77.07136238219479,2021-05-24,06:57:37,1
DRU-210703-085,Traffic Violation,Drunk Driving,28.51782568625617,76.97843997732751,2021-07-03,09:21:25,4
