CrimeID,CrimeCategory,CrimeType,Latitude,Longitude,CrimeDate,CrimeTime,Severity
DRA-210714-448,Illegal Street Racing,Drag Racing,28.652657280347206,77.16249109386698,2021-07-14,02:21:47,3
ARM-210812-455,Robbery,Armed Robbery,28.574818913389034,77.2211437063443,2021-08-12,11:58:59,5
STE-210223-535,Theft,Stealing from Vehicle,28.58018982404239,77.2529512995759,2021-02-23,05:06:53,3
ILL-210619-926,Obstruction,Illegal Vending,28.584178313322862,77.21356098854751,2021-06-19,20:00:46,1
DAN-210827-191,Illegal Street Racing,Dangerous Driving,28.591206920929555,77.18110372128095,2021-08-27,21:12:42,4
DRU-211012-683,Traffic Violation,Drunk Driving,28.64312378284694,77.20936576690819,2021-10-12,01:55:01,4
TOL-211211-832,Fraud,Toll Booth Fraud,28.653278497887232,77.16125387606866,2021-12-11,00:12:54,2
DRA-210808-944,Illegal Street Racing,Drag Racing,28.60335615242501,77.23048223358758,2021-08-08,08:55:41,3
INS-210211-519,Fraud,Insurance Scam,28.64053394134119,77.17934222289028,2021-02-11,04:21:51,3
VEH-210628-140,Kidnapping,Vehicle Abduction,28.610298965082407,77.21141121495457,2021-06-28,23:10:52,5
AGG-210225-453,Loitering and Harassment,Aggressive Panhandling,28.618505893475767,77.20237758765694,2021-02-25,04:59:10,2
PAR-211210-316,Robbery,Parking Lot Robbery,28.602854667508183,77.23067801594728,2021-12-10,16:32:02,4
HIG-210109-161,Kidnapping,Highway Kidnapping,28.59972610602539,77.23071643103137,2021-01-09,18:29:45,5
ILL-210414-755,Obstruction,Illegal Vending,28.651418916683454,77.1953832114321,2021-04-14,23:06:02,1
PAR-210505-928,Robbery,Parking Lot Robbery,28.647991564645945,77.1619362977836,2021-05-05,15:18:58,4
STA-210509-858,Loitering and Harassment,Stalking,28.62383232410884,77.20404204630603,2021-05-09,23:16:41,4
VEH-210310-018,Vandalism,Vehicle Damage,28.58689040430106,77.23421348624206,2021-03-10,22:55:02,2
ILL-210115-015,Obstruction,Illegal Vending,28.57727316843611,77.19108205929723,2021-01-15,08:58:57,1
VEH-210623-275,Kidnapping,Vehicle Abduction,28.65248432538835,77.15830696275005,2021-06-23,08:54:16,5
SPE-210215-124,Traffic Violation,Speeding,28.6450892992384,77.17185714451718,2021-02-15,04:04:57,2
ILL-210427-640,Obstruction,Illegal Vending,28.646318856261516,77.16060795453106,2021-04-27,08:38:01,1
PAR-211121-685,Robbery,Parking Lot Robbery,28.657609234448618,77.19590055384221,2021-11-21,04:49:33,4
SPE-210428-046,Traffic Violation,Speeding,28.649911132795243,77.21062347866611,2021-04-28,05:52:47,2
MUG-210510-374,Robbery,Mugging,28.654821963236465,77.22838873543759,2021-05-10,21:50:33,4
PUB-210506-904,Drug Trafficking,Public Intoxication,28.653059353628308,77.20474932302129,2021-05-06,14:45:15,1
VEH-211104-742,Kidnapping,Vehicle Abduction,28.602643468178147,77.19535032350574,2021-11-04,08:06:51,5
TAR-210311-469,Hate Crimes,Targeted Assault,28.63942927125997,77.18418097949657,2021-03-11,19:51:12,5
BIK-211012-729,Theft,Bike Theft,28.617420650894097,77.2132908240739,2021-10-12,05:20:12,2
VEH-210712-248,Vandalism,Vehicle Damage,28.573200862339803,77.19296614824253,2021-07-12,03:49:39,2
ROA-210716-479,Vandalism,Road Sign Graffiti,28.573980971503623,77.20523842533146,2021-07-16,10:49:26,1
STA-210506-635,Loitering and Harassment,Stalking,28.64768028904179,77.18337113659847,2021-05-06,05:26:30,4
MUG-210918-990,Robbery,Mugging,28.652919914888273,77.18731619457121,2021-09-18,09:02:59,4
VEH-210328-216,Theft,Vehicle Theft,28.651684215251,77.16090396848199,2021-03-28,03:41:49,4
HIG-211225-480,Kidnapping,Highway Kidnapping,28.640228662209232,77.17893850211286,2021-12-25,07:33:48,5
STA-210407-180,Loitering and Harassment,Stalking,28.600598690350804,77.21338007082326,2021-04-07,22:08:33,4
BLO-211010-396,Obstruction,Blocking Pedestrian Path,28.57464634538739,77.24422468983,2021-10-10,10:28:15,1
DRA-210504-608,Illegal Street Racing,Drag Racing,28.6498111353423,77.19529794974834,2021-05-04,21:34:03,3
HIG-210623-114,Kidnapping,Highway Kidnapping,28.569244442015144,77.21483912319607,2021-06-23,14:45:18,5
VER-210605-432,Hate Crimes,Verbal Abuse,28.65823348760849,77.20313829272226,2021-06-05,01:44:12,3
