CrimeID,CrimeCategory,CrimeType,Latitude,Longitude,CrimeDate,CrimeTime,Severity
INJ-210204-196,Hit-and-Run,Injury Escape,28.678667448166085,77.22669453520103,2021-02-04,09:29:45,5
TAR-210109-275,Hate Crimes,Targeted Assault,28.704667181207977,77.22974552765942,2021-01-09,13:39:38,5
DAN-210116-420,Illegal Street Racing,Dangerous Driving,28.697265687073706,77.1706547641431,2021-01-16,07:38:26,4
REC-210918-909,Traffic Violation,Reckless Driving,28.729502182357653,77.24868420370396,2021-09-18,00:37:50,3
VEH-210525-261,Kidnapping,Vehicle Abduction,28.702686228536628,77.22021137198692,2021-05-25,22:28:17,5
BLO-210206-459,Obstruction,Blocking Pedestrian Path,28.70261122589471,77.20710825666819,2021-02-06,17:55:33,1
MUG-210907-458,Robbery,Mugging,28.74099175797504,77.16092637172387,2021-09-07,03:34:22,4
VEH-210917-552,Kidnapping,Vehicle Abduction,28.74397378159347,77.17703752953474,2021-09-17,09:16:55,5
DRA-210218-899,Illegal Street Racing,Drag Racing,28.73399397142117,77.17104234820984,2021-02-18,19:02:40,3
PIC-211225-265,Theft,Pickpocketing,28.72389678087155,77.16916812088208,2021-12-25,11:20:49,2
PUB-210120-698,Vandalism,Public Property Destruction,28.675610327532983,77.18356596345983,2021-01-20,03:25:13,3
STA-210507-786,Loitering and Harassment,Stalking,28.66091949495579,77.18078662710175,2021-05-07,11:47:19,4
VEH-210407-264,Vandalism,Vehicle Damage,28.682832413617053,77.20024292671457,2021-04-07,21:20:41,2
DRA-210610-862,Illegal Street Racing,Drag Racing,28.726892756340543,77.17103261452111,2021-06-10,04:56:10,3
VER-210528-802,Assault,Verbal Altercation,28.73256911402594,77.17750363889334,2021-05-28,16:10:41,2
HUM-211117-418,Drug Trafficking,Human Trafficking,28.73550732935389,77.19009356796361,2021-11-17,17:45:33,5
VER-211214-670,Assault,Verbal Altercation,28.65889985487545,77.16284143816587,2021-12-14,02:11:40,2
TAR-210404-496,Hate Crimes,Targeted Assault,28.743056948355903,77.20662035006688,2021-04-04,00:19:23,5
VEH-210609-211,Kidnapping,Vehicle Abduction,28.728735023039793,77.16726350759033,2021-06-09,21:57:14,5
INJ-210116-997,Hit-and-Run,Injury Escape,28.682551319069432,77.20412491159468,2021-01-16,02:22:41,5
DRU-210323-202,Traffic Violation,Drunk Driving,28.74250739842945,77.17841013785066,2021-03-23,06:11:46,4
INS-210621-518,Fraud,Insurance Scam,28.7416359879541,77.17903620864813,2021-06-21,17:05:10,3
RAP-210523-303,Sexual Crime,Rape,28.744769278738556,77.17545099784915,2021-05-23,09:10:39,5
VEH-210706-897,Vandalism,Vehicle Damage,28.697975214104137,77.17960276702794,2021-07-06,02:04:41,2
INS-210620-994,Fraud,Insurance Scam,28.71441430862072,77.17743178430753,2021-06-20,14:03:41,3
SPE-210711-938,Traffic Violation,Speeding,28.73621549220114,77.18576812452447,2021-07-11,10:45:26,2
STR-210903-959,Loitering and Harassment,Street Harassment,28.737864575477868,77.2548717216399,2021-09-03,02:34:25,3
PUB-211023-682,Drug Trafficking,Public Intoxication,28.717920194461794,77.1760952889444,2021-10-23,17:40:11,1
HUM-210417-380,Drug Trafficking,Human Trafficking,28.70944952821892,77.24121340812243,2021-04-17,01:02:45,5
VEH-210314-578,Theft,Vehicle Theft,28.65852383520867,77.20799812392616,2021-03-14,11:51:11,4
VEH-211107-547,Kidnapping,Vehicle Abduction,28.72053596039881,77.22678768934146,2021-11-07,08:40:45,5
TOL-210520-769,Fraud,Toll Booth Fraud,28.728423130196248,77.16048156177573,2021-05-20,13:15:04,2
HIG-211222-480,Kidnapping,Highway Kidnapping,28.728692144699316,77.16443650745623,2021-12-22,04:52:03,5
TOL-210904-726,Fraud,Toll Booth Fraud,28.727956217160223,77.16538387110894,2021-09-04,01:17:44,2
ARM-211220-193,Robbery,Armed Robbery,28.66131911148893,77.18174082826816,2021-12-20,08:03:27,5
STA-211007-229,Loitering and Harassment,Stalking,28.738228628901688,77.18012375218218,2021-10-07,11:03:13,4
RAP-210717-908,Sexual Crime,Rape,28.721643138895146,77.24905869209222,2021-07-17,06:31:46,5
TOL-210725-718,Fraud,Toll Booth Fraud,28.728591171335555,77.16299099880884,2021-07-25,08:29:08,2
INJ-211118-778,Hit-and-Run,Injury Escape,28.668165082064025,77.22764128063928,2021-11-18,12:31:27,5
INS-211119-275,Fraud,Insurance Scam,28.697167831383357,77.22525179778098,2021-11-19,05:34:44,3
PUB-210928-453,Drug Trafficking,Public Intoxication,28.71548952596697,77.15556076264063,2021-09-28,03:42:42,1
STR-210719-774,Loitering and Harassment,Street Harassment,28.710635600533276,77.2062670429012,2021-07-19,14:22:41,3
STR-210316-292,Loitering and Harassment,Street Harassment,28.7287254594413,77.17482871857408,2021-03-16,17:00:55,3
AGG-210822-777,Loitering and Harassment,Aggressive Panhandling,28.744363790796264,77.16663769781465,2021-08-22,06:02:51,2
PUB-210603-500,Drug Trafficking,Public Intoxication,28.723044480401235,77.1673325022295,2021-06-03,12:10:26,1
PUB-211203-652,Drug Trafficking,Public Intoxication,28.680485517733384,77.17438135098747,2021-12-03,20:09:11,1
DAN-210502-686,Illegal Street Racing,Dangerous Driving,28.74143368966285,77.18439362884368,2021-05-02,19:51:21,4
